# wavelength_(μm) flux_(mJy) flux_unc_(mJy)
13.6488570 0.014878087 0.014936341
13.6632900 0.007042418 0.013538060
13.6777000 0.023242836 0.012604231
13.6920910 0.050571665 0.011655500
13.7064630 0.043520230 0.011362415
13.7208160 0.045349077 0.013228433
13.7780280 0.040275538 0.014891389
13.8632920 0.023912480 0.013830303
13.8915710 0.035079573 0.013890965
13.9056840 0.010788889 0.014339847
13.9619710 0.069030600 0.017127650
13.9760020 0.074095939 0.017985263
