# wavelength_(μm) flux_(mJy) flux_unc_(mJy)
5.2121468 0.507387290 0.004747047
5.2128019 0.507387290 0.004888143
5.2134571 0.507387290 0.005086434
5.2141123 0.520965910 0.004910478
5.2147675 0.524803490 0.004927940
5.2154226 0.530448610 0.005105638
5.2160778 0.530448610 0.005292570
5.2167330 0.530448610 0.005176176
5.2173882 0.530448610 0.005125770
5.2180433 0.530448610 0.004974252
5.2186985 0.534546670 0.005192064
5.2193532 0.556862470 0.005359505
5.2200084 0.557359470 0.005467990
5.2206635 0.557359470 0.005400657
5.2212844 0.556862470 0.005289228
5.2219396 0.539069410 0.005091716
5.2225947 0.532077830 0.005364413
5.2232494 0.527840850 0.005556220
5.2239046 0.526743560 0.005457005
5.2245598 0.517759480 0.005347029
5.2252145 0.517759480 0.005327669
5.2258697 0.515305290 0.005353512
5.2265244 0.517759480 0.005536164
5.2271795 0.504321390 0.005392163
5.2278342 0.521372500 0.005332914
5.2284894 0.521372500 0.005494288
5.2291441 0.532066330 0.005259082
5.2297993 0.537532100 0.005709414
5.2304540 0.537532100 0.005507987
5.2311087 0.532066330 0.005547572
5.2317638 0.528856690 0.005560936
5.2324185 0.528856690 0.005086648
5.2330732 0.528856690 0.005330681
5.2337279 0.543132250 0.005415913
5.2343831 0.543132250 0.005472547
5.2350378 0.546273470 0.005758253
5.2356925 0.544545680 0.005036099
5.2363472 0.544545680 0.005530263
5.2370019 0.546273470 0.005454553
5.2376571 0.546273470 0.005551795
5.2383118 0.544545680 0.005536375
5.2389665 0.532008310 0.005600934
5.2396212 0.510282530 0.005198396
5.2402759 0.510282530 0.005112907
5.2409306 0.510282530 0.005092951
5.2415853 0.511095120 0.005208108
5.2422400 0.514764540 0.005385638
5.2428946 0.526791100 0.004980347
5.2435493 0.526791100 0.005398159
5.2441697 0.526791100 0.005105062
5.2448244 0.534965590 0.005099645
5.2454786 0.526791100 0.005071216
5.2461338 0.533174420 0.005340734
5.2467880 0.533174420 0.005186757
5.2474427 0.533174420 0.004979283
5.2480974 0.533174420 0.004925453
5.2487516 0.542663000 0.005022853
5.2494068 0.542879540 0.004964691
5.2500610 0.544193020 0.005264983
5.2507153 0.544193020 0.005433476
5.2513700 0.544193020 0.006981815
5.2520247 0.542052950 0.005373157
5.2526789 0.511140900 0.004779477
5.2533331 0.511140900 0.005161636
5.2539883 0.511140900 0.004997364
5.2546425 0.511140900 0.004850488
5.2552967 0.517607790 0.005394221
5.2559509 0.517607790 0.005468857
5.2566056 0.527513770 0.005549176
5.2572603 0.527513770 0.006005621
5.2578802 0.531913600 0.005487146
5.2585349 0.539464370 0.005511248
5.2591891 0.539737740 0.006200453
5.2598433 0.545999050 0.006166116
5.2604976 0.545999050 0.006197595
5.2611523 0.545999050 0.006433087
5.2618065 0.539737740 0.006171617
5.2624607 0.545999050 0.006865788
5.2631149 0.552540800 0.007076647
5.2637691 0.559081810 0.007265109
5.2644234 0.554632150 0.007588421
5.2650781 0.554632150 0.007721695
5.2657323 0.554632150 0.008699524
5.2663865 0.527140550 0.008446773
5.2670407 0.527140550 0.009611458
5.2676950 0.527140550 0.009997099
5.2683492 0.533339390 0.012857054
5.2690029 0.543036410 0.012413397
5.2696571 0.543036410 0.012901556
5.2703114 0.533339390 inf
5.2703114 0.533339390 inf
5.3083410 0.516291670 0.000493832
5.3725060 0.524806080 0.000481097
5.4350157 0.494028850 0.000477158
5.4960450 0.499864930 0.000505576
5.5557720 0.512811260 0.000531218
5.6143556 0.498225600 0.000526712
5.6718790 0.486540680 0.000517013
5.7283792 0.469585230 0.000520014
5.7838855 0.434630930 0.000529520
5.8384275 0.373810640 0.000469898
5.8920355 0.329658600 0.000448932
5.9447384 0.312703540 0.000447904
5.9965670 0.301091620 0.000459639
6.0475492 0.298125470 0.000457620
6.0977163 0.302056470 0.000477238
6.1470970 0.305035930 0.000466952
6.1957216 0.314355260 0.000473651
6.2436190 0.324327010 0.000478506
6.2908196 0.333557970 0.000470868
6.3373528 0.347889920 0.000489751
6.3832480 0.352586110 0.000498537
6.4285350 0.358290690 0.000513888
6.4732437 0.361975770 0.000511332
6.5174030 0.363256730 0.000522425
6.5610437 0.352768840 0.000532488
6.6041946 0.345708990 0.000520985
6.6468860 0.327401380 0.000523419
6.6891470 0.308503870 0.000507497
6.7310076 0.284258720 0.000501027
6.7724940 0.276260610 0.000501305
6.8136206 0.266760450 0.000506350
6.8543930 0.263212010 0.000506596
6.8948164 0.263435210 0.000508612
6.9348955 0.268043510 0.000510437
6.9746350 0.275863090 0.000520960
7.0140390 0.283978370 0.000531489
7.0531135 0.286729830 0.000545396
7.0918627 0.292105440 0.000564601
7.1302905 0.298934400 0.000555420
7.1684027 0.304925470 0.000573601
7.2062044 0.303568760 0.000566347
7.2436990 0.306226840 0.000586978
7.2808930 0.305951880 0.000595852
7.3177890 0.307085630 0.000599798
7.3543940 0.308852260 0.000595451
7.3907113 0.306185460 0.000605687
7.4267464 0.304765030 0.000612692
7.4625040 0.305378730 0.000613711
7.4979877 0.310746090 0.000623101
7.5332040 0.314533130 0.000634662
7.5681570 0.311751750 0.000636112
7.6028514 0.306198350 0.000640258
7.6372920 0.296696940 0.000637331
7.6714830 0.287776950 0.000636226
7.7054300 0.277755570 0.000633954
7.7391367 0.281928990 0.000629783
7.7726097 0.289509730 0.000646701
7.8058520 0.289986570 0.000646710
7.8388690 0.290452130 0.000662907
7.8716660 0.289886460 0.000665934
7.9042473 0.287925980 0.000663371
7.9366174 0.287113010 0.000658431
7.9687815 0.280509500 0.000654996
8.0007440 0.277544890 0.000656821
8.0325100 0.271819580 0.000658274
8.0640830 0.269739020 0.000668662
8.0954700 0.260001430 0.000656125
8.1266750 0.260948370 0.000672723
8.1577015 0.247715370 0.000659496
8.1885570 0.247247390 0.000665922
8.2192420 0.237987630 0.000656583
8.2497650 0.234380170 0.000664675
8.2801300 0.228004880 0.000677278
8.3103410 0.224617950 0.000686474
8.3404030 0.223107550 0.000683166
8.3703190 0.214426390 0.000673279
8.4000970 0.207671590 0.000659101
8.4297410 0.198528740 0.000651310
8.4592500 0.196721760 0.000658340
8.4886280 0.187705340 0.000651649
8.5178760 0.182948570 0.000658294
8.5469930 0.176516220 0.000673316
8.5759810 0.171752550 0.000653810
8.6048390 0.165850320 0.000657161
8.6335720 0.158239710 0.000649541
8.6621760 0.155794600 0.000649589
8.6906540 0.146552930 0.000633726
8.7190075 0.141804310 0.000648231
8.7472360 0.135924500 0.000643290
8.7753410 0.129562710 0.000649753
8.8033240 0.121693460 0.000650463
8.8311840 0.114465260 0.000635927
8.8589230 0.109441240 0.000635670
8.8865410 0.105558150 0.000634801
8.9140415 0.100355670 0.000621599
8.9414220 0.093340929 0.000612885
8.9686850 0.090277729 0.000607621
8.9958315 0.087744894 0.000615756
9.0228615 0.082879801 0.000613569
9.0497760 0.080989166 0.000624654
9.0765760 0.077429883 0.000619386
9.1032620 0.078817150 0.000637574
9.1298350 0.073669863 0.000618744
9.1562980 0.074177140 0.000641326
9.1826480 0.072655971 0.000648687
9.2088870 0.071493008 0.000647638
9.2350180 0.071205585 0.000637918
9.2610390 0.068158391 0.000646655
9.2869520 0.068735017 0.000633917
9.3127575 0.067945055 0.000648796
9.3384590 0.064550734 0.000647157
9.3640530 0.063075504 0.000664852
9.3895440 0.059898039 0.000664277
9.4149290 0.060453535 0.000683333
9.4402120 0.058204090 0.000671161
9.4653930 0.054061014 0.000672805
9.4904730 0.057549470 0.000673296
9.5154520 0.055587705 0.000670089
9.5403320 0.054741900 0.000670551
9.5651130 0.050281579 0.000689244
9.5897960 0.049532883 0.000680427
9.6143810 0.047229286 0.000686249
9.6388700 0.046029097 0.000688292
9.6632630 0.046969576 0.000705209
9.6875620 0.044703317 0.000693627
9.7117670 0.043586445 0.000712126
9.7358780 0.045696993 0.000709535
9.7598970 0.044386633 0.000722448
9.7838260 0.044366291 0.000725395
9.8076640 0.048423487 0.000755137
9.8314110 0.050539173 0.000748829
9.8550700 0.051488721 0.000742974
9.8786400 0.047604297 0.000758744
9.9021230 0.050701360 0.000767813
9.9255200 0.052214479 0.000774900
9.9488320 0.053105066 0.000801506
9.9720570 0.054687413 0.000804129
9.9952000 0.057199293 0.000818959
10.0182590 0.055904656 0.000831533
10.0412350 0.061677537 0.000857105
10.0641310 0.062228870 0.000867892
10.0869450 0.058093685 0.000888186
10.1096790 0.061399231 0.000887961
10.1323350 0.060344722 0.000905094
10.1549110 0.060735575 0.000916099
10.1774120 0.061885954 0.000931430
10.1998350 0.062591448 0.000934153
10.2221820 0.064989813 0.000959488
10.2444550 0.062345093 0.000941899
10.2666530 0.059968024 0.000971194
10.2887780 0.062367886 0.000975676
10.3108300 0.066420154 0.001015874
10.3328110 0.065879215 0.001017213
10.3547210 0.065461206 0.001032003
10.3765620 0.065043238 0.001021206
10.3983330 0.065138512 0.001078235
10.4200350 0.066158273 0.001076375
10.4416690 0.064267537 0.001115545
10.4632380 0.062204854 0.001117597
10.4847410 0.061387584 0.001159467
10.5061780 0.064327873 0.001164492
10.5275520 0.063632146 0.001214349
10.5488610 0.061212131 0.001215258
10.5701080 0.065697691 0.001239784
10.5912930 0.066030560 0.001256129
10.6124190 0.066902884 0.001303385
10.6334830 0.063075497 0.001284641
10.6544880 0.066234462 0.001351832
10.6754340 0.065094343 0.001312479
10.6963230 0.068637368 0.001376440
10.7171550 0.065102113 0.001361636
10.7379320 0.068040387 0.001416146
10.7586540 0.063118176 0.001416530
10.7793200 0.065166490 0.001488671
10.7999330 0.064980623 0.001445664
10.8204930 0.063993067 0.001529854
10.8410000 0.057532876 0.001525558
10.8614540 0.061615172 0.001551990
10.8818570 0.064563931 0.001592644
10.9022060 0.065292641 0.001635358
10.9225030 0.068852670 0.001691914
10.9427490 0.060273491 0.001716130
10.9629420 0.056974920 0.001673281
10.9830840 0.057990948 0.001761868
11.0031760 0.063895610 0.001856905
11.0232140 0.059943556 0.001841771
11.0432030 0.054922900 0.001853180
11.0631410 0.059954315 0.001889695
11.0830280 0.060518599 0.001891228
11.1028650 0.065793973 0.001978945
11.1226520 0.061000741 0.001990005
11.1423870 0.060463617 0.002061458
11.1620750 0.063478907 0.002099073
11.1817120 0.056772259 0.002147964
11.2013000 0.061162944 0.002106034
11.2208390 0.062805408 0.002218261
11.2403280 0.059849976 0.002191683
11.2597690 0.052202089 0.002286326
11.2791610 0.064064335 0.002288872
11.2985050 0.060239386 0.002430146
11.3178010 0.060643303 0.002467476
11.3370480 0.055629956 0.002553584
11.3562470 0.065474533 0.002539245
11.3754000 0.057906452 0.002586206
11.3945040 0.065130464 0.002569243
11.4135610 0.063777295 0.002631765
11.4325710 0.050456094 0.002566342
11.4515340 0.054304330 0.002680057
11.4704510 0.063511084 0.002643880
11.4893210 0.060335756 0.002729181
11.5081450 0.049299687 0.002726898
11.5269230 0.070056327 0.002801027
11.5456540 0.073595899 0.002781223
11.5643410 0.064724844 0.002975980
11.5829810 0.056733652 0.003031041
11.6015780 0.054139353 0.003106717
11.6201280 0.062292142 0.003053319
11.6386330 0.060754785 0.003127498
11.6570940 0.070053602 0.003147817
11.6755100 0.053697976 0.003303994
11.6938820 0.046270461 0.003344417
11.7122100 0.057404068 0.003508582
11.7304940 0.055729315 0.003392549
11.7487340 0.056157708 0.003616120
11.7669300 0.070511631 0.003670234
11.7850830 0.093252957 0.003918199
11.8031930 0.059245812 0.004115655
11.8212600 0.065149967 0.004051138
11.8392850 0.055486704 0.004042001
11.8572650 0.062277224 0.004452176
11.8752060 0.068835939 0.004291864
11.8931030 0.065652563 0.004626546
11.9109570 0.071503763 0.004551320
11.9287710 0.067886072 0.004607258
11.9465430 0.053604588 0.004492507
11.9642730 0.062391217 0.004760663
11.9819620 0.061857615 0.004780224
11.9996110 0.070554666 0.004939588
12.0172180 0.045585624 0.005085937
12.0347850 0.066973488 0.005050585
12.0523110 0.069601283 0.005201713
12.0697970 0.048139472 0.005210999
12.0872440 0.046860903 0.005467982
12.1046500 0.040655758 0.005533491
12.1220170 0.088040214 0.006016410
12.1393450 0.085243875 0.006264958
12.1566320 0.080332404 0.006014357
12.1738820 0.064506271 0.005899139
12.1910920 0.040796810 0.005844669
12.2082630 0.067777504 0.006075558
12.2253960 0.039344259 0.006137583
12.2424910 0.062768895 0.006356249
12.2595480 0.051055993 0.006370511
12.2765660 0.068398057 0.006690466
12.2935490 0.078150074 0.007086146
12.3104920 0.053886689 0.007302903
12.3273980 0.054973183 0.007352433
12.3442670 0.062361854 0.007571178
12.3610990 0.064449003 0.007656224
12.3778950 0.088903274 0.009100913
12.3946550 0.060801889 0.008619718
12.4113780 0.054317479 0.009114159
12.4280640 0.037985972 0.008641173
12.4447150 0.079299766 0.009197106
12.4613300 0.004364569 0.008351302
12.4779110 0.051912794 0.008974147
12.4944550 0.045187670 0.008394776
12.5109630 0.086008576 0.009338454
12.5274380 0.057130073 0.009263315
12.5438780 0.053900969 0.009993270
12.5602830 0.029545960 0.010102895
12.5766540 0.072223937 0.010111994
12.5929900 0.050114670 0.009830406
12.6092920 0.023353598 0.011295551
12.6255610 0.044762073 0.010401087
12.6417960 0.064831289 0.010265449
12.6579980 0.045319628 0.011329028
12.6741680 0.074420859 0.012273874
12.6903020 0.044813471 0.011239012
12.7064060 0.050883990 0.011815156
12.7224750 0.026230603 0.012203666
12.7385140 0.107974970 0.012973267
12.7545190 0.016323234 0.010217893
12.7704930 0.068248032 0.013131341
12.7864340 0.065249147 0.011522981
12.8023450 0.068242403 0.012563932
12.8182240 0.090356098 0.011996312
12.8340720 0.074849478 0.013871860
12.8498880 0.073667200 0.013429303
12.8656730 0.044009881 0.012889975
12.8814290 0.042377070 0.012133056
12.8971540 0.045157267 0.013525262
12.9128470 0.052559074 0.011464920
12.9285130 0.052122274 0.012154014
12.9441470 0.095401929 0.013299063
12.9597520 0.033319066 0.013537726
12.9753280 0.048343941 0.014219467
12.9908730 0.080713646 0.014227226
13.0063910 0.070030565 0.014900623
13.0218790 0.043461474 0.016207524
13.0373380 0.005550497 0.014536752
13.0527690 0.018938448 0.014128184
13.0681720 0.027753963 0.016220771
13.0835470 0.062900992 0.015618498
13.0988940 0.045187602 0.013768802
13.1142130 0.004011218 0.017406060
13.1295040 0.027655043 0.017043757
13.1600060 0.006151046 0.016015783
13.1752160 0.056591384 0.015435125
13.1903990 0.007011643 0.012526622
13.2055570 0.008082357 0.017480402
13.2206870 0.003121831 0.016486206
13.2357920 0.023913824 0.017816264
13.2508700 0.057351472 0.015884521
13.2659230 0.033116749 0.017884306
13.2809510 0.047616030 0.017985795
13.2959520 0.075765474 0.017563285
13.3408080 0.042725079 0.017543904
13.3705880 0.017766943 0.017201910
13.4002720 0.003608845 0.017755969
13.4150780 0.004204112 0.021839898
13.4446200 0.006744193 0.018548484
13.4593560 0.048683831 0.017720367
13.4740680 0.132721380 0.020363063
13.4887580 0.059866652 0.017319349
13.5034260 0.013600067 0.020558371
13.5180710 0.099032403 0.024491087
13.5472950 0.019360817 0.022307684
13.5618730 0.023235898 0.022303273
13.5764310 0.023332482 0.019139981
13.6054820 0.151562470 0.029363679
13.6199750 0.014400440 0.023983733
13.6344480 0.070216951 0.029603243
13.6489000 0.012151585 0.030948924
13.6777430 0.020155885 0.026241311
13.7637960 0.024706348 0.040287899
13.7780710 0.123178340 0.029895701
13.8065650 0.004445260 0.028587451
13.8207850 0.062022818 0.031138508
13.8633350 0.081786772 0.028484467
13.8916130 0.012669942 0.027499188
13.9057270 0.085094174 0.030861902
13.9198240 0.080327219 0.029112094
13.9339040 0.003951092 0.056314042
13.9479680 0.085193527 0.034942359
13.9620130 0.116456590 0.038423134
13.9760460 0.075505870 0.037770969
13.9900590 0.040473893 0.031274686
14.0040590 0.011519376 0.048318724
